date,usinr,gdp,inflation,interest,leap,election,dow_jones,gold,oil,points
2019-01-04,69.55,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35695.1
2019-01-07,69.803,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35850.16
2019-01-08,70.14,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35980.93
2019-01-09,70.56,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36212.91
2019-01-10,70.42,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36106.5
2019-01-11,70.399,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36009.84
2019-01-14,70.76,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35853.56
2019-01-15,71.1,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36318.33
2019-01-16,70.98,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36321.29
2019-01-17,71.05,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36374.08
2019-01-18,71.21,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36386.61
2019-01-21,71.188,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36578.96
2019-01-22,71.26,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36444.64
2019-01-23,71.19,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36108.47
2019-01-24,71.0,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36195.1
2019-01-25,70.9,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36025.54
2019-01-28,71.07,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35656.7
2019-01-29,71.39,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35592.5
2019-01-30,71.235,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35591.25
2019-01-31,70.96,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36256.69
2019-02-01,71.435,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36469.43
2019-02-04,71.71,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36582.74
2019-02-05,71.53,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36616.81
2019-02-06,71.55,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36975.23
2019-02-07,71.3,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36971.09
2019-02-08,71.175,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36546.48
2019-02-11,71.14,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36395.03
2019-02-12,70.535,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36153.62
2019-02-13,70.875,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36034.11
2019-02-14,71.02,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35876.22
2019-02-15,71.33,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35808.95
2019-02-18,71.387,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35498.44
2019-02-19,71.3,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35352.61
2019-02-20,71.01,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35756.26
2019-02-21,71.165,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35898.35
2019-02-22,71.035,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35871.48
2019-02-25,70.834,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36213.38
2019-02-26,70.96,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35973.71
2019-02-27,71.2,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35905.43
2019-02-28,70.84,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,35867.44
2019-03-01,71.0,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36063.81
2019-03-05,70.49,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36442.54
2019-03-06,70.08,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36636.1
2019-03-07,70.116,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36725.42
2019-03-08,70.012,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36671.43
2019-03-11,69.85,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37054.1
2019-03-12,69.625,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37535.66
2019-03-13,69.529,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37752.17
2019-03-14,69.365,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37754.89
2019-03-15,68.963,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38024.32
2019-03-18,68.625,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38095.07
2019-03-19,69.015,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38363.47
2019-03-20,68.79,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38386.75
2019-03-22,69.17,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38164.61
2019-03-25,68.89,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37808.91
2019-03-26,68.996,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38233.41
2019-03-27,69.1,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38132.88
2019-03-28,69.19,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38545.72
2019-03-29,69.185,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38672.91
2019-04-01,69.205,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38871.87
2019-04-02,68.92,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39056.65
2019-04-03,68.45,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38877.12
2019-04-04,68.98,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38684.72
2019-04-05,69.17,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38862.23
2019-04-08,69.555,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38700.53
2019-04-09,69.28,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38939.22
2019-04-10,69.15,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38585.35
2019-04-11,69.02,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38607.01
2019-04-12,69.19,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38767.11
2019-04-15,69.395,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38905.84
2019-04-16,69.53,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39275.64
2019-04-18,69.395,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39140.28
2019-04-22,69.7,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38645.18
2019-04-23,69.77,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38564.88
2019-04-24,69.96,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39054.68
2019-04-25,70.17,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38730.86
2019-04-26,69.85,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39067.33
2019-04-30,69.647,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39031.55
2019-05-02,69.41,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38981.43
2019-05-03,69.095,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38963.26
2019-05-06,69.38,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38600.34
2019-05-07,69.645,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38276.63
2019-05-08,69.72,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37789.13
2019-05-09,70.2,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37558.91
2019-05-10,70.015,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37462.99
2019-05-13,70.57,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37090.82
2019-05-14,70.332,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37318.53
2019-05-15,70.249,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37114.88
2019-05-16,70.13,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37393.48
2019-05-17,70.28,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37930.77
2019-05-20,69.609,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39352.67
2019-05-21,69.645,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38969.8
2019-05-22,69.65,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39110.21
2019-05-23,69.665,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38811.39
2019-05-24,69.38,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39434.72
2019-05-27,69.504,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39683.29
2019-05-28,69.61,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39749.73
2019-05-29,69.845,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39502.05
2019-05-30,69.825,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39831.97
2019-05-31,69.58,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39714.2
2019-06-03,69.171,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40267.62
2019-06-04,69.291,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40083.54
2019-06-06,69.165,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39529.72
2019-06-07,69.355,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39615.9
2019-06-10,69.535,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39784.52
2019-06-11,69.385,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39950.46
2019-06-12,69.375,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39756.81
2019-06-13,69.53,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39741.36
2019-06-14,69.833,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39452.07
2019-06-17,69.85,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38960.79
2019-06-18,69.61,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39046.34
2019-06-19,69.65,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39112.74
2019-06-20,69.52,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39601.63
2019-06-21,69.615,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39194.49
2019-06-24,69.273,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39122.96
2019-06-25,69.334,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39434.94
2019-06-26,69.245,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39592.08
2019-06-27,69.088,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39586.41
2019-06-28,68.95,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39394.64
2019-07-01,68.885,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39686.5
2019-07-02,68.89,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39816.48
2019-07-03,68.8,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39839.25
2019-07-04,68.527,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39908.06
2019-07-05,68.45,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39513.39
2019-07-08,68.566,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38720.57
2019-07-09,68.565,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38730.82
2019-07-10,68.419,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38557.04
2019-07-11,68.41,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38823.11
2019-07-12,68.56,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38736.23
2019-07-15,68.545,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38896.71
2019-07-16,68.65,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39131.04
2019-07-17,68.846,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39215.64
2019-07-18,68.855,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38897.46
2019-07-19,68.86,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38337.01
2019-07-22,68.93,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38031.13
2019-07-23,69.033,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37982.74
2019-07-24,68.98,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37847.65
2019-07-25,69.041,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37830.98
2019-07-26,68.88,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37882.79
2019-07-29,68.755,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37686.37
2019-07-30,68.862,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37397.24
2019-07-31,68.875,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37481.12
2019-08-01,69.017,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37018.32
2019-08-02,69.7,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37118.22
2019-08-05,70.821,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36699.84
2019-08-06,71.04,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36976.85
2019-08-07,71.145,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36690.5
2019-08-08,70.42,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37327.36
2019-08-09,70.924,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37581.91
2019-08-13,71.418,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36958.16
2019-08-14,71.275,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37311.53
2019-08-16,71.155,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37350.33
2019-08-19,71.451,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37402.49
2019-08-20,71.549,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37328.01
2019-08-21,71.44,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37060.37
2019-08-22,71.93,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36472.93
2019-08-23,71.513,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36701.16
2019-08-26,72.025,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37494.12
2019-08-27,71.543,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37641.27
2019-08-28,71.829,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37451.84
2019-08-29,71.69,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37068.93
2019-08-30,71.453,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37332.79
2019-09-03,72.17,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36562.91
2019-09-04,71.989,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36724.74
2019-09-05,71.928,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36644.42
2019-09-06,71.645,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36981.77
2019-09-09,71.778,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37145.45
2019-09-11,71.577,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37270.82
2019-09-12,70.967,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37104.28
2019-09-13,70.985,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37384.99
2019-09-16,71.58,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37123.31
2019-09-17,71.49,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36481.09
2019-09-18,71.145,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36563.88
2019-09-19,71.375,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,36093.47
2019-09-20,71.075,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38014.62
2019-09-23,70.799,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39090.03
2019-09-24,70.971,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39097.14
2019-09-25,70.988,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38593.52
2019-09-26,70.964,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38989.74
2019-09-27,70.509,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38822.57
2019-09-30,70.645,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38667.33
2019-10-01,71.11,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38305.41
2019-10-03,71.03,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38106.87
2019-10-04,70.825,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37673.31
2019-10-07,70.975,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37531.98
2019-10-09,71.12,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38177.95
2019-10-10,70.99,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,37880.4
2019-10-11,70.924,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38127.08
2019-10-14,71.237,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38214.47
2019-10-15,71.5,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38506.09
2019-10-16,71.364,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38598.99
2019-10-17,71.13,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39052.06
2019-10-18,71.09,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39298.38
2019-10-22,70.81,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,38963.84
2019-10-23,70.725,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39058.83
2019-10-24,70.965,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39020.39
2019-10-25,70.82,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39058.06
2019-10-29,70.89,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,39831.84
2019-10-30,70.952,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40051.87
2019-10-31,70.98,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40129.05
2019-11-01,70.76,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40165.03
2019-11-04,70.789,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40301.96
2019-11-05,70.775,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40248.23
2019-11-06,71.01,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40469.78
2019-11-07,71.047,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40653.74
2019-11-08,71.36,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40323.61
2019-11-11,71.57,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40345.08
2019-11-13,72.15,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40116.06
2019-11-14,71.966,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40286.48
2019-11-15,71.65,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40356.69
2019-11-18,71.945,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40284.19
2019-11-19,71.83,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40469.7
2019-11-20,71.746,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40651.64
2019-11-21,71.75,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40575.17
2019-11-22,71.792,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40359.41
2019-11-25,71.689,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40889.23
2019-11-26,71.48,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40821.3
2019-11-27,71.26,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41020.61
2019-11-28,71.505,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41130.17
2019-11-29,71.749,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40793.81
2019-12-02,71.634,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40802.17
2019-12-03,71.74,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40675.45
2019-12-04,71.474,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40850.29
2019-12-05,71.252,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40779.59
2019-12-06,71.283,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40445.15
2019-12-09,70.97,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40487.43
2019-12-10,70.81,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40239.88
2019-12-11,70.71,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40412.57
2019-12-12,70.57,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40581.71
2019-12-13,70.798,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41009.71
2019-12-16,70.915,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,40938.72
2019-12-17,71.035,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41352.17
2019-12-18,71.0,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41558.57
2019-12-19,71.18,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41673.92
2019-12-20,71.06,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41681.54
2019-12-23,71.22,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41642.66
2019-12-24,71.28,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41461.26
2019-12-26,71.3,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41163.76
2019-12-27,71.455,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41575.14
2019-12-30,71.32,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41558.0
2019-12-31,71.355,3.871436939,3.729505735,6.894875426,0,1,26379.59,35220.0,56.99,41253.74
2020-01-01,71.227,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41306.02
2020-01-02,71.35,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41626.64
2020-01-03,71.77,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41464.61
2020-01-06,71.867,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,40676.63
2020-01-07,71.845,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,40869.47
2020-01-08,71.51,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,40817.74
2020-01-09,71.21,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41452.35
2020-01-10,70.96,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41599.72
2020-01-13,70.71,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41859.69
2020-01-14,70.85,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41952.63
2020-01-15,70.72,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41872.73
2020-01-16,70.978,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41932.56
2020-01-17,71.079,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41945.37
2020-01-20,71.04,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41528.91
2020-01-21,71.17,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41323.81
2020-01-22,71.08,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41115.38
2020-01-23,71.4,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41386.4
2020-01-24,71.33,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41613.19
2020-01-27,71.45,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41155.12
2020-01-28,71.2,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,40966.86
2020-01-29,71.31,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41198.66
2020-01-30,71.55,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,40913.82
2020-01-31,71.555,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,40723.49
2020-02-03,71.324,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,39872.31
2020-02-04,71.115,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,40789.38
2020-02-05,71.19,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41142.66
2020-02-06,71.225,-5.831053221,6.623436776,4.203910407,1,0,26890.67,48651.0,39.68,41306.03
